"corpus","preloaded/cup_open_clcu"
"subcorpus",""
"concordance size","1060"
"query","Query:<doc first_language==""Spanish - European"">[]"
"FCE,2001","<s>","Dear","Peter I was glad to receive your letter. </s>"
"FCE,2001","<s>","Michael","had always been in love with Rita. </s>"
"FCE,2001","<s>","Dear","Peter, Thank-you for your letter - it was great to hear from you again. </s>"
"FCE,2001","<s>","""","Michael you''ll never be serious about anything! </s>"
"CAE,2004","<s>","Dear","Mr Alcott: I am writing in reply to your letter, in which you asked for my opinion about the 5th International Careers Conference. </s>"
"CAE,2004","<s>","FASHION","& CHANGING LIFESTYLES ""The road from necessity to image"" Why are you wearing these clothes? </s>"
"FCE,2004","<s>","Dear","Mrs Harris, We are very grateful for the opportunity given to us to join you in this unique event. </s>"
"FCE,2004","<s>","It","can be known as a good teacher, it an be known as the biggest robber of our time, and it can be even known just as a piece of furniture in your house. </s>"
"FCE,2004","<s>","13","March, 2004 </s>"
"FCE,2004","<s>","John","was very surprised when he saw who the letter was from. </s>"
"FCE,2004","<s>","Dear","Mrs Harris, I am writing to tell you some details about our group of students and to request some information. </s>"
"FCE,2004","<s>","Dear","Anna, I was glad to hear from you and I''m answering your letter as early as I can, though I''ve been really busy lately. </s>"
"FCE,2004","<s>","Dear","Tom, How are things going in your country? </s>"
"FCE,2004","<s>","SPORT","FANATISM IN SPAIN. </s>"
"CAE,2004","<s>","16","June 2004 Dear Mr. Alcott, As you request in your letter, I would like to share with you my hopes, what I learnt in your conferences and what I think you should improve in next years. </s>"
"CAE,2004","<s>","""","THE MOST POPULAR PROGRAM IN SPAIN"" The most popular program in Spain has been for three years on television and every year become more and more important. </s>"
"FCE,2004","<s>","Dear","Mr Brown, </s>"
"FCE,2004","<s>","My","favorite colour is green. </s>"
"CAE,2004","<s>","Dear","Mr. Mark Alcott, With reference to your letter dated 3 June 2004, I am writing to you to summarize my remarkable experience at the 5th Annual International Careers conference. </s>"
"CAE,2004","<s>","GIRL","POWER!! </s>"
"FCE,2004","<s>","Dear","Tom, </s>"
"FCE,2004","<s>","John","was very surprised when he saw the letter was from. </s>"
"FCE,2004","<s>","Dear","Mr Brown, </s>"
