"corpus","preloaded/cup_open_clcu"
"subcorpus",""
"concordance size","1060"
"query","Query:<doc first_language==""Spanish - European"">[]"
"FCE,2001","is the most suitable way to built a better world. </s><s> Thank you in advance for listening to my opinion. </s><s> Sincerely yours </s><s>","Dear","Peter I was glad to receive your letter. </s><s> I''m sorry I didn''t write before. </s><s> I have been busy at school. </s><s> About the birthday"
"FCE,2001","I''ve been thinking about call all our friends in Spain and going all to London to the party. </s><s> What do you think? </s><s> Best wishes </s><s>","Michael","had always been in love with Rita. </s><s> There was no doubt about that. </s><s> But even if they loved each other more than everything in"
"FCE,2001",". </s><s> Anyway, I hope this will be of some help to you. </s><s> Do let me know what the results of your research are. </s><s> Yours sincerely, </s><s>","Dear","Peter, Thank-you for your letter - it was great to hear from you again. </s><s> I think the surprise birthday party will be"
"FCE,2001","mask I bought in Venice. </s><s> Email me as soon as you can, telling me what you think. </s><s> I must go now as I want to catch the post, Love </s><s>","""","Michael you''ll never be serious about anything! </s><s> "" howled his girlfriend as she closed the door with a band. </s><s> Michael was"
"CAE,2004","job experience, he knows everything about how and why children behave in a certain way. </s><s> He is your man, do not miss him! </s><s>","Dear","Mr Alcott: I am writing in reply to your letter, in which you asked for my opinion about the 5th International Careers"
"CAE,2004","to find the centre, we will highly appreciate directions included in the information pack next time. </s><s> Yours sincerely, </s><s>","FASHION","& CHANGING LIFESTYLES ""The road from necessity to image"" Why are you wearing these clothes? </s><s> Are they warmer or more"
"FCE,2004","let me know if you come! </s><s> If you need anything else, don''t hesitate to write me. </s><s> Give my best wishes to your family. </s><s> Love, </s><s>","Dear","Mrs Harris, We are very grateful for the opportunity given to us to join you in this unique event. </s><s> We are a group of 13"
"FCE,2004","or so on.. </s><s> Thank you very much for everything again and we are looking forward to hearing from you soon. </s><s> Your sincerely </s><s>","It","can be known as a good teacher, it an be known as the biggest robber of our time, and it can be even known just as a piece of"
"FCE,2004","choose carefully. </s><s> I am waiting your letter about what you did with your money. </s><s> I am looking forward to seeing you. </s><s> Yours, </s><s>","13","March, 2004 </s><s> Dear Tom, </s><s> I am really glad because of your visit to Madrid. </s><s> You have to be quiet about the problems you told me"
"FCE,2004","from Madrid. </s><s> I am sure that we will have a great time together Tom. </s><s> I look forward to hearing from you, </s><s> Yours faithfully, </s><s>","John","was very surprised when he saw who the letter was from. </s><s> It happened many years ago and he didn''t think that she still"
"FCE,2004","can influence it allowing it to variate from the past but maybe it is just a remake of something already existing. </s><s>","Dear","Mrs Harris, I am writing to tell you some details about our group of students and to request some information. </s><s> We are a 20"
"FCE,2004","part of the country, and tell you that we are looking forward to your international student festival. </s><s> Yours sincerely </s><s>","Dear","Anna, I was glad to hear from you and I''m answering your letter as early as I can, though I''ve been really busy lately. </s><s> I''m"
"FCE,2004","about this issue and consider my suggestions to propose possible solutions to the community Yours faithfully </s><s>","Dear","Tom, How are things going in your country? </s><s> I am very glad becouse you have finally dediced to come to Spain. </s><s> As I can see"
"FCE,2004","trip across Portugal. </s><s> It would be perfect if you can join us! </s><s> Looking forward to hearing from you soon Yours Faithfully </s><s>","SPORT","FANATISM IN SPAIN. </s><s> Spain is a passionate country about sport. </s><s> Their inhabitants watch and practice a wide range of"
"CAE,2004","increase as well. </s><s> Perhaps matches should be cancelled for a few weeks, until some people realised that is just an sport. </s><s>","16","June 2004 Dear Mr. Alcott, As you request in your letter, I would like to share with you my hopes, what I learnt in your"
