"corpus","preloaded/cup_open_clcu"
"subcorpus",""
"concordance size","2590"
"query","Query:<doc first_language==""Italian"">[]"
"FCE,2002","remote car. </s><s> He didn''t think twice, he got the money. </s><s> Michael closed the door and knew at that moment he had made a mistake. </s><s>","Dear","Bill, </s><s> as you have known I''ve read last week the chapter that you have written about my city, Lecce. </s><s> It was very"
"FCE,2002","which are open everyday and where turists can drink a very good red wine. </s><s> I hope you could come here early. </s><s> Yours Friendly </s><s>","It","was only a small mistake but it changed my life forever. </s><s> Everything begun when my sister and I went on holiday to U.S."
"FCE,2002","in Australia. </s><s> We had been very lucky because we enjoyed ourselves and furthermore I met the girl of my life: my WIFE. </s><s>","Dear","..., I''m writing you because I have decided to return in the same summer camp where I worked the last summer and I''d like"
"FCE,2002","tennis court and 5 football pitcs, and the last year we played a tournament which we called Camp Cup. </s><s> It was really funny! </s><s>","ANIMAL","FARM During the reading of Animal Farm, that already read in Italian, I have often thought about the real mean of the"
"CAE,2002","for the most important person in my life is that I love her so much that I hope not to lose her, as I know that it will happen. </s><s>","Dear","Sir/Madam, I am writing to you regarding your idea to feature our college in the TV programme your are making about"
"CAE,2002",", may take part in the interview as well. </s><s> I hope to hear from you soon, in order to arrange the details. </s><s> Yours faithfully </s><s>","Dear","Sir/Madam, I am writing to provide you a character reference of my friend Elena Sgaravatto, who has recently applied"
"CAE,2002","reason she is very important for me is because she helps me to my studies. </s><s> I love her very much and I don''t want to miss her. </s><s>","Dear","Sir/Madam, I am an 18 student of the Black rock College of Cambridge and I am very pleased to help you in the choice of the"
"CAE,2002","part of our staying. </s><s> I hope that my suggestion will be useful and I am looking forward to meeting you in the near future. </s><s>","Dear","Sir/Madam, I am very glad to know that you are taking into account the possibility of acquire Massimo Feveri as a tourist"
"FCE,2003","and we took the championship. </s><s> I was very happy and the night when I went to my bed I was thinking how strange was that day. </s><s>","Dear","Sir/Madam I am writing to complain about your Article ""Leisore World"" in the ""TRAVEL GAZette"" of 11th June 2003. </s>"
"FCE,2003","all the corrections as demonstration of your''s magazine good faith. </s><s> I look forward to hearing from you Your faithfully </s><s>","To",": Mr Smith From: Subject: Improvement to the student library Introduction The aim of this report is to suggest ways"
"CPE,2003","it appears that the library could have a bright future and attract more student with better and new facilities. </s><s>","I","want it, I want it, I want it... </s><s> As we all know, we are living in a society of superfluous things. </s><s> I know, as a that we all like"
"CPE,2003","very smallest things - a run in the forest, the smell of flowers, the hot sun on our skin - and the most precious our Life. </s><s>","Trieste","12 June 2003 Dear Sir, I am very glad to share my happiness with many other people. </s><s> I am a 32 years old women. </s><s> I need to tell"
"CPE,2003","the power he donate me to love life. </s><s> Sometimes I feel like a phoenix who raise again everytime is in difficulty. </s><s> This is me </s><s>","CONSUMER","CHOICE: The truth in this problem. </s><s> For big undertakings, in order to set up the right strategy, its extremely important"
"CPE,2003",", but consumer must start again to take their decision, by judgeing the reality not relying on Media suggestions. </s><s>","REPORT",": ITALY Italy is a country where television to some extent, is an ""holy institution"", infact, according to the"
"CPE,2003","destination for families or anyone looking for a sabbatical, with plenty of entertainment and good food to indulge in. </s><s>","It","might seem strange that, with the 2004 Athens Olympic Games still months away, people have already started commenting"
"CPE,2003","globalised world, for good or for ill, and I am looking forward the long-awaited ""return home"" of the Olympic Games. </s><s>","PORTMEIRION",", WALES It might not be everyone''s cup of tea to spend the holidays in a tranquil, ultimately boring seaside resort on the"
"CPE,2003","beauties of medieval Gwynedd, or to the mountain hiking trails of the awe-inspiring Snowdonia natural park. </s><s>","Major","international sports competitions are important events because they have advantages for economy and for sport"
"CPE,2003","competions have a lot of advantage. </s><s> Both economy and the attidude people have towards sport can be greatly improved. </s><s>","The","role that machines play in our society is very important. </s><s> For this reason it is fundomental to analyse the advantages"
"FCE,2003","them wisely. </s><s> We have to keep in mind that they are useful for our needs, but their presence should not destroy our life. </s><s>","Dear","Tom, I was really pleased after reading your letter. </s><s> I truly hoped you would have accepted my invitation. </s><s> I have some"
"FCE,2003","the station, so I could come and meet you if you let me know when you arrive. </s><s> I am looking forward to seeing you again. </s><s> Love, </s><s>","The","following report is about the places of interest and entertainment that young students would enjoy visiting during"
"CAE,2003","place to go on holiday, with a vast range of places to visit during the day and amusing things to do in the evening. </s><s>","MAKING","THIS YEAR''S TRIP BECOME THE BEST ONE! </s><s> The aim of this report is to compare the hotels between we can choose for this year''s"
"CAE,2003","offers great views from its room; in it''s brochure it is not mentioned any kind of entertainment or local attraction. </s><s>","Dear","Sir, I have been asked to write a reference for Julie Steele who would like to work during the summer time in your centre as"
"CAE,2003",", on the other hand, she is also very responsible. </s><s> It would be a pity for your centre not to choose her. </s><s> Yours faithfully, </s><s>","Possible","accomodation for the three-day trip in north-west England Due to the organisation of the annual three-day trip of our"
"CAE,2003","and live music. </s><s> In addition to this it provides a vegetarian''s meal choice and a familiar atmosphere, like our club''s. </s><s>","Reference","Sergiò X Sergiò X is one of my best friends, I have known him since the early age of 5 and we still spend most of our time"
"FCE,2004","ideas are good but my, I think that it is better. </s><s> The decision is yours. </s><s> I look forward to hearing from you soon. </s><s> Take care, </s><s>","Dear","Mrs Harris, </s><s> thank you very much for your letter about the international student festival. </s><s> I am writing to give you some"
"FCE,2004","of participation would be and if I would need to bring something. </s><s> I look forward to hearing from you. </s><s> Yours sincerely, </s><s>","A","lot of people think that television can both entertain and educate. </s><s> However, others believe it offers only"
"CAE,2004","and this change is reflected by the way they are dressed. </s><s> They think differently and they look differently as well. </s><s>","Dear","Mark, I received your letter regarding the Careers Conference yesterday. </s><s> I appreciated your initiative giving me the"
"CAE,2004","even more the next year Careers Conference. </s><s> I hope this feed-back will be helpful for your next event. </s><s> Yours Sincerely </s><s>","Fashion","and lifestyles always go together, I really think that they are feeding each other. </s><s> Someone could say that Fashion"
"FCE,2004","have a better idea they are more experienced, maybe a good idea is to save it, why not. </s><s> I hope my letter will help you Kisses </s><s>","Dear","Mrs Harris, thank you very much for your letter: we are delighted to join you too. </s><s> In our group we are all between eighteen"
"FCE,2004","to know more about the meals? </s><s> Thank you in advance for your patience, we look forward to meeting you. </s><s> Sincerely yours </s><s>","Dear","Mark, it''s annoying how your letter has arrived exactly when I was wondering how things were going for you! </s><s> You know, I"
"FCE,2004","which you miss most, so you''ll be sure of what to do. </s><s> I''m look forward to knowing what decision you''ll take. </s><s> Best wishes </s><s>","Dear","Mrs Harris, thank you for your letter, I received it this morning. </s><s> First of all I want to answer your questions. </s><s> We are a"
"FCE,2004","festival and if there are some special trains to get there. </s><s> I am looking forward to hearing from you. </s><s> Yours faithfully </s><s>","Dear","Andae, thank you for your letter, I am very sorry, but I was very busy last week and only now I find the time to answer you. </s><s> I"
